"old_names","new_names"
"iscR","iscR"
"iscS","iscS"
"ispA","ispA"
"ispB","ispB"
"ispD","ispD"
"ispE","ispE"
"ispF","ispF"
"ispG","ispG"
"ispH","ispH"
"IsrF","IsrF"
"ivbL","ivbL"
"katE","katE"
"katG","katG"
"kbl","kbl"
"kdgK","kdgK"
"kdgR","kdgR"
"kdgT1","kdgT1"
"kdgT2","kdgT2"
"kdpA","kdpA"
"kdpB","kdpB"
"kdpC","kdpC"
"kdpD","kdpD"
"kdpE","kdpE"
"kdsA","kdsA"
"kdsB","kdsB"
"kdsC","kdsC"
"kdsD","kdsD"
"kdtA","waaA"
"kduD","kduD"
"kduI","kduI"
"kefB","kefB"
"kefC","kefC"
"kefF","kefF"
"kefG","kefG"
"kgtP","kgtP"
"KpnF","KpnF"
"kup","kup"
"lamB","lamB"
"lasT","yjtD"
"ldcC","ldcC"
"ldhA","ldhA"
"lepA","lepA"
"lepB","lepB"
"leuA","leuA"
"leuB","leuB"
"leuC1","leuC1"
"leuC2","leuC2"
"leuD","leuD"
"leuD1","leuD1"
"leuD2","leuD2"
"leuE","leuE"
"leuL","leuL"
"leuO","leuO"
"leuQ","leuQ"
"leuS","leuS"
"leuV","leuV"
"lexA","lexA"
"lgt","lgt"
"ligA","ligA"
"ligB","ligB"
"ligT","thpR"
"linB","linB"
"linG","linG"
"lipA","lipA"
"lipB","lipB"
"livF","livF"
"livG","livG"
"livH","livH"
"livJ","livJ"
"livK","livK"
"livM","livM"
"lldD","lldD"
"lldP","lldP"
"lldR","lldR"
"lnt","lnt"
"lnu(B)","lnu(B)"
"lnu(F)","lnu(F)"
"lolA","lolA"
"lolB","lolB"
"lolD","lolD"
"lon","lon"
"lonH","lonH"
"lpdA","lpd"
"lpfA","lpfA"
"lpfB","lpfB"
"lpfC","lpfC"
"lpfD","lpfD"
"lpfE","lpfE"
"lplA","lplA"
"lplT","lplT"
"lpoB","lpoB"
"lpp1","lpp1"
"lpp2","lpp2"
"lptD","lptD"
"lptE","lptE"
"lpxA","lpxA"
"lpxB","lpxB"
"lpxC","lpxC"
"lpxD","lpxD"
"lpxH","lpxH"
"lpxK","lpxK"
"lpxO","lpxO"
"lrhA","lrhA"
"lrp","lrp"
"lspA","lspA"
"lsrA","lsrA"
"lsrB","lsrB"
"lsrC","lsrC"
"lsrD","lsrD"
"lsrE","lsrE"
"lsrF","lsrF"
"lsrG","lsrG"
"lsrK","lsrK"
"lsrR","lsrR"
"ltaA","ltaA"
"luxS","luxS"
"lysA","lysA"
"lysC","lysC"
"lysP","lysP"
"lysR","lysR"
"lysS","lysS"
"lyxK","lyxK"
"maa","maa"
"MacAB-TolC","MacAB-TolC"
"macB","macB"
"maeA","maeA"
"maeB","maeB"
"maf","maf"
"malE","malE"
"malF","malF"
"malG","malG"
"malK","malK"
"malM","malM"
"malP","malP"
"malQ","malQ"
"malS","malS"
"malT","malT"
"malZ","malZ"
"manA","manA"
"manB","cpsG"
"manC","cpsB"
"manX","manX"
"manY","manY"
"manZ","manZ"
"map","map"
"marA","marA"
"marB","marB"
"marC","marC"
"marR","marR"
"marT","marT"
"matP","matP"
"mazG","mazG"
"mcp1","mcp1"
"mcpF","mcpF"
"mcr-1","mcr-1"
"mcr-1.1","mcr-1.1"
"MCR-1.6","MCR-1.6"
"MCR-3.2","MCR-3.2"
"mcr-4","mcr-4"
"MCR-4.1","MCR-4.1"
"MCR-5.1","MCR-5.1"
"mcr-9","mcr-9"
"MCR-9.1","MCR-9.1"
"mdaA","nfsA"
"mdaB","mdaB"
"mdfA","mdfA"
"mdh","mdh"
"mdlA","mdlA"
"mdlB","mdlB"
"mdoB","opgB"
"mdoC","opgC"
"mdoD","opgD"
"mdoG","opgG"
"mdoH","opgH"
"MdsABC","MdsABC"
"mdtA","mdtA"
"MdtABC","MdtABC"
"mdtB","mdtB"
"mdtC","mdtC"
"mdtD","mdtD"
"mdtG","mdtG"
"mdtH","mdtH"
"mdtI","mdtI"
"mdtJ","mdtJ"
"MdtK","MdtK"
"mdtK","mdtK"
"mdtL","mdtL"
"mdtM","mdtM"
"mecA","mecA"
"mefB","mefB"
"melA","melA"
"melB","melB"
"melR","melR"
"menA","menA"
"menB","menB"
"menC","menC"
"menD","menD"
"menE","menE"
"menF","menF"
"menH","menH"
"menI","menI"
"mepA","mepA"
"metAS","metAS"
"metB","metB"
"metC","metC"
"metE","metE"
"metF","metF"
"metG","metG"
"metH","metH"
"metI","metI"
"metJ","metJ"
"metK","metK"
"metL","metL"
"metN1","metN1"
"metN2","metN2"
"metQ","metQ"
"metR","metR"
"mfd","mfd"
"mglA","mglA"
"mglB","mglB"
"mglC","mglC"
"mgrB","mgrB"
"mgsA","mgsA"
"mgtA","mgtA"
"mgtB","mgtB"
"mgtC","mgtC"
"mgtL","mgtL"
"miaA","miaA"
"miaB","miaB"
"miaE","miaE"
"micF","micF"
"mig-14","mig-14"
"mig-3","mig-3"
"minC","minC"
"minD","minD"
"minE","minE"
"mioC","mioC"
"mipA","mipA"
"misL","misL"
"mkaC","mkaC"
"mlc","mlc"
"mlrA","mlrA"
"mltA","mltA"
"mltB","mltB"
"mltC","mltC"
"mltD","mltD"
"mltF","mltF"
"mnmA","mnmA"
"mnmC","mnmC"
"mnmE","mnmE"
"mnmG","mnmG"
"mntH","mntH"
"mntP","mntP"
"mntR","mntR"
"moaA","moaA"
"moaB","moaB"
"moaC","moaC"
"moaD","moaD"
"moaE","moaE"
"mobA","mobA"
"mobB","mobB"
"mod","mod"
"modA","modA"
"modB","modB"
"modC","modC"
"modE","modE"
"modF","modF"
"moeA","moeA"
"moeB","moeB"
"mog","mog"
"motA","motA"
"motB","motB"
"mphA","mphA"
"mphB","mphB"
"mphE","mphE"
"mpl","mpl"
"mppA","mppA"
"mraY","mraY"
"mraZ","mraZ"
"mrcA","mrcA"
"mrcB","mrcB"
"mrdA","mrdA"
"mrdB","mrdB"
"mreB","mreB"
"mreC","mreC"
"mreD","mreD"
"mrr","mrr"
"mrx","mrx"
"msbA","msbA"
"msbB","lpxM"
"mscL","mscL"
"msgA","msgA"
"msrA","msrA"
"msrB","msrB"
"msrE","msrE"
"msrP","msrP"
"msrQ","msrQ"
"msyB","msyB"
"mtfA","mtfA"
"mtgA","mtgA"
"mtlA","mtlA"
"mtlD","mtlD"
"mtlR","mtlR"
"mtnN","mtnN"
"mtr","mtr"
"mug","mug"
"mukB","mukB"
"mukE","mukE"
"mukF","mukF"
"murA","murA"
"murB","murB"
"murC","murC"
"murD","murD"
"murE","murE"
"murF","murF"
"murG","murG"
"murI","murI"
"murJ","murJ"
"murQ","murQ"
"mutH","mutH"
"mutL","mutL"
"mutM","mutM"
"mutS","mutS"
"mutT","mutT"
"mutY","mutY"
"mviM","yceM"
"nadA","nadA"
"nadB","nadB"
"nadC","nadC"
"nadD","nadD"
"nadE","nadE"
"nadK","nadK"
"nadR","nadR"
"nagA","nagA"
"nagB","nagB"
"nagC","nagC"
"nagD","umpH"
"nagE","nagE"
"nagK","nagK"
"nagZ","nagZ"
"nanA","nanA"
"nanE1","nanE1"
"nanE2","nanE2"
"nanH","nanH"
"nanK","nanK"
"nanM","nanM"
"nanR","nanR"
"nanT","nanT"
"napA","napA"
"napB","napB"
"napC","napC"
"napD","napD"
"napF","napF"
"napG","napG"
"napH","napH"
"narG","narG"
"narH","narH"
"narI","narI"
"narJ","narJ"
"narK","narK"
"narL","narL"
"narP","narP"
"narQ","narQ"
"narU","narU"
"narV","narV"
"narW","narW"
"narX","narX"
"narY","narY"
"narZ","narZ"
"ndh","ndh"
"ndk","ndk"
"nei","nei"
"nemA","nemA"
"nepI","nepI"
"nfi","nfi"
"nfo","nfo"
"nfsA","nfsA"
"nfsB","nfsB"
"nfuA","nfuA"
"nhaA","nhaA"
"nhaB","nhaB"
"nhaP2","nhaP2"
"nhaR","nhaR"
"nhoA","nhoA"
"nifJ","ydbK"
"nifU","iscU"
"nikR","nikR"
"nirB","nirB"
"nirC","nirC"
"nirD","nirD"
"nixA","nixA"
"nlp","sfsB"
"nlpB","bamC"
"nlpC","nlpC"
"nlpD","nlpD"
"nlpI","nlpI"
"norR","norR"
"norV","norV"
"norW","norW"
"nrdA","nrdA"
"nrdB","nrdB"
"nrdD","nrdD"
"nrdE","nrdE"
"nrdF","nrdF"
"nrdG","nrdG"
"nrdH","nrdH"
"nrdI","nrdI"
"nrdR","nrdR"
"nrfA","nrfA"
"nrfB","nrfB"
"nrfC","nrfC"
"nrfD","nrfD"
"nrfE","nrfE"
"nrfG","nrfG"
"nsrR","nsrR"
"nth","nth"
"ntpA","nudB"
"nucE","nucE"
"nudC","nudC"
"nudI","nudI"
"nudK","nudK"
"nudL","nudL"
"null","null"
"nuoA","nuoA"
"nuoB","nuoB"
"nuoC","nuoC"
"nuoE","nuoE"
"nuoF","nuoF"
"nuoG","nuoG"
"nuoH","nuoH"
"nuoI","nuoI"
"nuoJ","nuoJ"
"nuoK","nuoK"
"nuoL","nuoL"
"nuoM","nuoM"
"nuoN","nuoN"
"nupC","nupC"
"nupG","nupG"
"nusA","nusA"
"nusB","nusB"
"nusG","nusG"
"nxiA","nxiA"
"oadA1","oadA1"
"oadB1","oadB1"
"oadB2","oadB2"
"oadG1","oadG1"
"oadG2","oadG2"
"oadG3","oadG3"
"oafA","oafA"
"obg","obgE"
"ogt","ogt"
"ompA","ompA"
"ompC","ompC"
"OmpC","OmpC"
"ompD","ompD"
"ompF","ompF"
"ompL","ompL"
"ompN","ompN"
"ompR","ompR"
"ompS","ompS"
"ompW","ompW"
"ompX","ompX"
"oppA","oppA"
"oppB","oppB"
"oppC","oppC"
"oppD","oppD"
"oppF","oppF"
"oqxA","oqxA"
"oqxB","oqxB"
"orf242","orf242"
"orf245","orf245"
"orf319","orf319"
"orf32","orf32"
"orf408","orf408"
"orf48","orf48"
"orf5","orf5"
"orf6","orf6"
"orf7","orf7"
"orfL","orfL"
"orfX","orfX"
"orgA","orgA"
"orgAa","orgAa"
"orgAb","orgAb"
"orgB","orgB"
"orgC","orgC"
"orn","orn"
"osmB","osmB"
"osmC","osmC"
"osmE","osmE"
"osmV","osmV"
"osmW","osmW"
"osmX","osmX"
"osmY","osmY"
"otnK","otnK"
"otsA","otsA"
"otsB","otsB"
"oxyR","oxyR"
"pabA","pabA"
"pabB","pabB"
"pabC","pabC"
"pagC","pagC"
"pagD","pagD"
"pagK","pagK"
"pagN","pagN"
"pagO","pagO"
"pagP","pagP"
"pal","pal"
"panB","panB"
"panC","panC"
"panD","panD"
"panE","panE"
"panF","panF"
"panM","panZ"
"panS","panS"
"parA","parA"
"parB","parB"
"parC","parC"
"ParC","ParC"
"parE","parE"
"ParE","ParE"
"pat","pat"
"patA","patA"
"patD","patD"
"PBP3","PBP3"
"pbpC","pbpC"
"pbpE","pbpE"
"pbpG","pbpG"
"pckA","pck"
"pcm","pcm"
"pcnB","pcnB"
"pdgL","pdgL"
"pdhR","pdhR"
"pduA","pduA"
"pduB","pduB"
"pduC","pduC"
"pduD","pduD"
"pduE","pduE"
"pduF","pduF"
"pduG","pduG"
"pduH","pduH"
"pduJ","pduJ"
"pduK","pduK"
"pduL","pduL"
"pduM","pduM"
"pduN","pduN"
"pduO","pduO"
"pduP","pduP"
"pduQ","pduQ"
"pduS","pduS"
"pduT","pduT"
"pduU","pduU"
"pduV","pduV"
"pduW","pduW"
"pduX","pduX"
"pdxA","pdxA"
"pdxA2","pdxA2"
"pdxB","pdxB"
"pdxH","pdxH"
"pdxJ","pdxJ"
"pdxK","pdxK"
"pdxY","pdxY"
"pefA","pefA"
"pefB","pefB"
"pefC","pefC"
"pefD","pefD"
"pefI","pefI"
"pefl","pefl"
"penA","penA"
"pepA","pepA"
"pepB","pepB"
"pepD","pepD"
"pepE","pepE"
"pepN","pepN"
"pepP","pepP"
"pepQ","pepQ"
"pepT","pepT"
"perM","yfgO"
"pfkA","pfkA"
"pfkB","pfkB"
"pflA","pflA"
"pflB","pflB"
"pflC","pflC"
"pflD","pflD"
"pflE","pflE"
"pflF","ybiW"
"pgi","pgi"
"pgk","pgk"
"pgl","pgl"
"pgm","pgm"
"pgpA","pgpA"
"pgpB","pgpB"
"pgsA","pgsA"
"pgtA","pgtA"
"pgtB","pgtB"
"pgtC","pgtC"
"pgtE","pgtE"
"pgtP","pgtP"
"pheA","pheA"
"pheP","pheP"
"pheS","pheS"
"pheT","pheT"
"phnA","yjdM"
"phnB","yjdN"
"phnO","phnO"
"phnR","phnR"
"phnS","phnS"
"phnT","phnT"
"phnU","phnU"
"phnV","phnV"
"phnW","phnW"
"phnX","phnX"
"phoB","phoB"
"phoE","phoE"
"phoH","phoH"
"phoL","ybeZ"
"phoN","phoN"
"phoP","phoP"
"phoPQ","phoPQ"
"phoQ","phoQ"
"phoR","phoR"
"phoU","phoU"
"phrB","phr"
"phsA","phsA"
"phsB","phsB"
"phsC","phsC"
"pipA","pipA"
"pipB","pipB"
"pipB2","pipB2"
"pipC","pipC"
"pipD","pipD"
"pitA","pitA"
"pldA","pldA"
"pldB","pldB"
"plsB","plsB"
"plsC","plsC"
"plsX","plsX"
"plsY","plsY"
"pmbA","pmbA"
"pmrD","pmrD"
"pmrF","arnC"
"PmrF","PmrF"
"pncA","pncA"
"pncB","pncB"
"pnp","pnp"
"pntA","pntA"
"pntB","pntB"
"pnuC","pnuC"
"pocR","pocR"
"polA","polA"
"polB","polB"
"potA","potA"
"potB","potB"
"potC","potC"
"potD","potD"
"potE","potE"
"potF","potF"
"potG","potG"
"potH","potH"
"potI","potI"
"poxB","poxB"
"ppa","ppa"
"ppc","ppc"
"ppdA","ppdA"
"ppdB","ppdB"
"ppdC","ppdC"
"ppdD","ppdD"
"pphA","pphA"
"pphB","pphB"
"ppiA","ppiA"
"ppiB","ppiB"
"ppiC","ppiC"
"ppk","ppk"
"ppnP","ppnP"
"pps","ppsA"
"ppsR","ppsR"
"ppx","ppx"
"pqaA","pqaA"
"pqiA","pqiA"
"pqiB","pqiB"
"prc","prc"
"preA","preA"
"preT","preT"
"prfA","prfA"
"prfB","prfB"
"prfC","prfC"
"prfH","prfH"
"prgH","prgH"
"prgI","prgI"
"prgJ","prgJ"
"prgK","prgK"
"priA","priA"
"priB","priB"
"priC","priC"
"prkB","prkB"
"prlC","prlC"
"prmA","prmA"
"prmB","prmB"
"prmC","prmC"
"proA","proA"
"proB","proB"
"proC","proC"
"proP","proP"
"proQ","proQ"
"proS","proS"
"proV","proV"
"proW","proW"
"proX","proX"
"proY","proY"
"prpB","prpB"
"prpC","prpC"
"prpD","prpD"
"prpE","prpE"
"prpR","prpR"
"prs","prs"
"psd","psd"
"pse1","pse1"
"psiA","psiA"
"psiB","psiB"
"psiE","psiE"
"psiF","psiF"
"PSLT001","PSLT001"
"PSLT002","PSLT002"
"PSLT007","PSLT007"
"PSLT020","PSLT020"
"PSLT024","PSLT024"
"PSLT025","PSLT025"
"PSLT026","PSLT026"
"PSLT029","PSLT029"
"PSLT030","PSLT030"
"PSLT032","PSLT032"
"PSLT033","PSLT033"
"PSLT034","PSLT034"
"PSLT036","PSLT036"
"PSLT042","PSLT042"
"PSLT043","PSLT043"
"PSLT045","PSLT045"
"PSLT046","PSLT046"
"PSLT047","PSLT047"
"PSLT049","PSLT049"
"PSLT050","PSLT050"
"PSLT051","PSLT051"
"PSLT056","PSLT056"
"PSLT057","PSLT057"
"PSLT059","PSLT059"
"PSLT060","PSLT060"
"PSLT061","PSLT061"
"PSLT062","PSLT062"
"PSLT063","PSLT063"
"PSLT064","PSLT064"
"PSLT068","PSLT068"
"PSLT087","PSLT087"
"PSLT093","PSLT093"
"PSLT107","PSLT107"
"pspA","pspA"
"pspB","pspB"
"pspC","pspC"
"pspD","pspD"
"pspE","pspE"
"pspF","pspF"
"pssA","pssA"
"pstA","pstA"
"pstB","pstB"
"pstC","pstC"
"pstS","pstS"
"pta","pta"
"pth","pth"
"ptpS","ptpS"
"ptr","ptr"
"ptrA","ptrA"
"ptrB","ptrB"
"ptsA","ptsA"
"ptsG","ptsG"
"ptsH","ptsH"
"ptsI","ptsI"
"ptsJ","ptsJ"
"ptsN","ptsN"
"ptsO","npr"
"ptsP","ptsP"
"purA","purA"
"purB","purB"
"purC","purC"
"purD","purD"
"purE","purE"
"purF","purF"
"purH","purH"
"purK","purK"
"purL","purL"
"purM","purM"
"purN","purN"
"purR","purR"
"purT","purT"
"purU","purU"
"putA","putA"
"putP","putP"
"pxpA","pxpA"
"pykA","pykA"
"pykF","pykF"
"pyrB","pyrB"
"pyrC","pyrC"
"pyrD","pyrD"
"pyrE","pyrE"
"pyrF","pyrF"
"pyrG","pyrG"
"pyrH","pyrH"
"pyrI","pyrI"
"pyrL","pyrL"
"qac","qac"
"qacE","qacE"
"qacH","qacH"
"qnr-S1","qnr-S1"
"qnr-S5","qnr-S5"
"QnrB19","QnrB19"
"qnrB19","qnrB19"
"qnrB2","qnrB2"
"qnrB4","qnrB4"
"QnrB5","QnrB5"
"qnrB6","qnrB6"
"qnrB88","qnrB88"
"qnrD1","qnrD1"
"qnrD2","qnrD2"
"qnrE1","qnrE1"
"qnrS1","qnrS1"
"qnrS2","qnrS2"
"QnrS2","QnrS2"
"qnrS3","qnrS3"
"qnrS4","qnrS4"
"qor","qorA"
"qseB","qseB"
"qseC","qseC"
"queA","queA"
"queC","queC"
"queF","queF"
"queG","queG"
"radA","radA"
"ramA","rpsD"
"ramR","ramR"
"rapA","rapA"
"rapZ","rapZ"
"rarD","rarD"
"ratA","ratA"
"ratB","ratB"
"ravA","ravA"
"rbfA","rbfA"
"rbn","yihY"
"RBS","RBS"
"RBS,","RBS,"
"rbsA","rbsA"
"rbsB","rbsB"
"rbsC","rbsC"
"rbsD","rbsD"
"rbsK","rbsK"
"rbsR","rbsR"
"rcK","rcK"
"rcnA","rcnA"
"rcnR","rcnR"
"rcsA","rcsA"
"rcsB","rcsB"
"rcsC","rcsC"
"rcsF","rcsF"
"rdgB","rdgB"
"rdgC","rdgC"
"rdoA","rdoA"
"recA","recA"
"recB","recB"
"RecB","RecB"
"recC","recC"
"recD","recD"
"recF","recF"
"recG","recG"
"recJ","recJ"
"recN","recN"
"recO","recO"
"recQ","recQ"
"recR","recR"
"recX","recX"
"relA","relA"
"rep","rep"
"repA","repA"
"repA2","repA2"
"repA3","repA3"
"repC","repC"
"res","res"
"rfaB","waaB"
"rfaC","waaC"
"rfaF","waaF"
"rfaG","waaG"
"rfaH","rfaH"
"rfaI","waaO"
"rfaJ","waaJ"
"rfaK","rfaK"
"rfaL","rfaL"
"rfaP","rfaP"
"rfaQ","rfaQ"
"rfaY","waaY"
"rfaZ","rfaZ"
"rfbB","rfbB"
"rfbC","rfbC"
"rfbD","rfbD"
"rfbE","rfbE"
"rfbF","rfbF"
"rfbG","rfbG"
"rfbH","rfbH"
"rfbI","rfbI"
"rfbJ","rfbJ"
"rfbK","rfbK"
"rfbM","rfbM"
"rfbN","rfbN"
"rfbP","rfbP"
"rfbS","rfbS"
"rfbU","rfbU"
"rfbV","rfbV"
"rfbX","rfbX"
"rfc","rfc"
"rffD","wecC"
"rffG","rffG"
"rffH","rffH"
"rffM","rffM"
"rhaA","rhaA"
"rhaB","rhaB"
"rhaD","rhaD"
"rhaM","rhaM"
"rhaR","rhaR"
"rhaS","rhaS"
"rhaT","rhaT"
"rhlB","rhlB"
"rhlE","rhlE"
"rhmA","rhmA"
"rhmD","rhmD"
"rho","rho"
"rhtA","rhtA"
"rhtB","rhtB"
"rhtC","rhtC"
"rhuM","rhuM"
"ribA","ribA"
"ribB","ribB"
"ribD","ribD"
"ribE","ribC"
"ribF","ribF"
"ribH","ribE"
"ridA","ridA"
"rihA","rihA"
"rihC","rihC"
"rimI","rimI"
"rimJ","rimJ"
"rimK","rimK"
"rimL","rimL"
"rimM","rimM"
"rimO","rimO"
"rimP","rimP"
"rlgA","rlgA"
"rlmB","rlmB"
"rlmC","rlmC"
"rlmD","rlmD"
"rlmE","rlmE"
"rlmF","rlmF"
"rlmG","rlmG"
"rlmH","rlmH"
"rlmI","rlmI"
"rlmL","rlmL"
"rlmM","rlmM"
"rlmN","rlmN"
"rlpA","rlpA"
"rluA","rluA"
"rluB","rluB"
"rluC","rluC"
"rluD","rluD"
"rluE","rluE"
"rluF","rluF"
"rm(F)","rm(F)"
"rmbA","rmbA"
"rmf","rmf"
"rmlA","rfbA"
"rmtB","rmtB"
"rmtC","rmtC"
"rmtE1","rmtE1"
"rmuC","rmuC"
"rna","rna"
"rnb","rnb"
"rnc","rnc"
"rnd","rnd"
"rne","rne"
"rnhA","rnhA"
"rnhB","rnhB"
"rnk","rnk"
"rnpA","rnpA"
"rnpB","rnpB"
"rnt","rnt"
"rob","rob"
"rodZ","rodZ"
"rof","rof"
"rpe","rpe"
"rph","rph"
"rpiA","rpiA"
"rplA","rplA"
"rplB","rplB"
"rplC","rplC"
"rplD","rplD"
"rplE","rplE"
"rplF","rplF"
"rplI","rplI"
"rplJ","rplJ"
"rplK","rplK"
"rplL","rplL"
"rplM","rplM"
"rplN","rplN"
"rplO","rplO"
"rplP","rplP"
"rplQ","rplQ"
"rplR","rplR"
"rplS","rplS"
"rplT","rplT"
"rplU","rplU"
"rplV","rplV"
"rplW","rplW"
"rplX","rplX"
"rplY","rplY"
"rpmA","rpmA"
"rpmB","rpmB"
"rpmC","rpmC"
"rpmD","rpmD"
"rpmE","rpmE"
"rpmE2","rpmE2"
"rpmF","rpmF"
"rpmG","rpmG"
"rpmH","rpmH"
"rpmI","rpmI"
"rpmJ","rpmJ"
"rpmJ2","ykgO"
"rpoA","rpoA"
"rpoB","rpoB"
"rpoC","rpoC"
"rpoD","rpoD"
"rpoE","rpoE"
"rpoH","rpoH"
"rpoN","rpoN"
"rpoS","rpoS"
"rpoZ","rpoZ"
"rppH","rppH"
"rpsA","rpsA"
"rpsB","rpsB"
"rpsC","rpsC"
"rpsD","rpsD"
"rpsE","rpsE"
"rpsF","rpsF"
"rpsG","rpsG"
"rpsH","rpsH"
"rpsI","rpsI"
"rpsJ","rpsJ"
"rpsK","rpsK"
"rpsL","rpsL"
"rpsM","rpsM"
"rpsN","rpsN"
"rpsO","rpsO"
"rpsP","rpsP"
"rpsQ","rpsQ"
"rpsR","rpsR"
"rpsS","rpsS"
"rpsT","rpsT"
"rpsU","rpsU"
"rraA","rraA"
"rraB","rraB"
"rrmA","rlmA"
"rRNA","rRNA"
"rrsD","rrsD"
"rsd","rsd"
"rsdB","rsdB"
"rseA","rseA"
"rseB","rseB"
"rseC","rseC"
"rseP","rseP"
"rsgA","ftnA"
"rsmA","rsmA"
"rsmB","rsmB"
"rsmC","rsmC"
"rsmF","rsmF"
"rsmG","rsmG"
"rsmH","rsmH"
"rsmJ","rsmJ"
"rspA","rspA"
"rspB","rspB"
"rstA","rstA"
"rstB","rstB"
"rsuA","rsuA"
"rsxA","rsxA"
"rsxB","rsxB"
"rsxC","rsxC"
"rsxD","rsxD"
"rsxE","rsxE"
"rsxG","rsxG"
"rtcA","rtcA"
"rtcB","rtcB"
"rtcR","rtcR"
"rtn","pdeN"
"ruvA","ruvA"
"ruvB","ruvB"
"ruvC","ruvC"
"sadA","sadA"
"sadB","sadB"
"safA","safA"
"safB","safB"
"safC","safC"
"safD","safD"
"samA","samA"
"samB","samB"
"sanA","sanA"
"sapA","sapA"
"sapB","sapB"
"sapC","sapC"
"sapD","sapD"
"sapF","sapF"
"sat4","sat4"
"sbcB","sbcB"
"sbcC","sbcC"
"sbcD","sbcD"
"sbmA","sbmA"
"sbmC","sbmC"
"sbp","sbp"
"scsA","scsA"
"scsB","scsB"
"scsC","scsC"
"scsD","scsD"
"sctC1","sctC1"
"sctL1","sctL1"
"sctL2","sctL2"
"sctN1","sctN1"
"sctN2","sctN2"
"sdaA","sdaA"
"sdaB","sdaB"
"sdaC","sdaC"
"sdhA","sdhA"
"sdhB","sdhB"
"sdhC","sdhC"
"sdhD","sdhD"
"sdhE","sdhE"
"sdiA","sdiA"
"secA","secA"
"secB","secB"
"secD","secD"
"secE","secE"
"secF","secF"
"secG","secG"
"secM","secM"
"secY","secY"
"selA","selA"
"selB","selB"
"selD","selD"
"selO","selO"
"selU","selU"
"seqA","seqA"
"serA","serA"
"serB","serB"
"serC","serC"
"serS","serS"
"serX","serX"
"setB","setB"
"sfbA","sfbA"
"sfbC","sfbC"
"sfsA","sfsA"
"sgaT","ulaA"
"sgbE","sgbE"
"sgbH","sgbH"
"sgbU","sgbU"
"sgcX","sgcX"
"sgrR","sgrR"
"shdA","shdA"
"sicA","sicA"
"sicP","sicP"
"sifA","sifA"
"sifB","sifB"
"sigE","rpoE"
"sinH","sinH"
"sinI","sinI"
"sinR","sinR"
"sipA","sipA"
"sipB","sipB"
"sipC","sipC"
"sipD","sipD"
"sipF","sipF"
"sirA","tusA"
"sirB1","ychA"
"sirB2","sirB2"
"sirC","sirC"
"sitA","sitA"
"sitB","sitB"
"sitC","sitC"
"sitD","sitD"
"sixA","sixA"
"skp","skp"
"SL1786","SL1786"
"SL1934","SL1934"
"SL1962","SL1962"
"SL1967","SL1967"
"SL1980","SL1980"
"SL2642","SL2642"
"SL2643","SL2643"
"SL2716","SL2716"
"SL3721","SL3721"
"SL4147","SL4147"
"slmA","slmA"
"slp","slp"
"slpA","fkpB"
"slrB","slrB"
"slrP","slrP"
"slsA","slsA"
"slt","slt"
"slyA","slyA"
"slyB","slyB"
"slyD","slyD"
"slyX","slyX"
"smf","smf"
"smg","smg"
"smp","ytjB"
"smpB","smpB"
"smtA","cmoM"
"smvA","smvA"
"sodA","sodA"
"sodB","sodB"
"sodC","sodC"
"sodC1","sodC1"
"sohB","sohB"
"solA","solA"
"sopA","sopA"
"sopB","sopB"
"sopD","sopD"
"sopD2","sopD2"
"sopE","sopE"
"sopE2","sopE2"
"sotB","sotB"
"soxR","soxR"
"soxS","soxS"
"spaK","spaK"
"spaM","spaM"
"spaN","spaN"
"spaO","spaO"
"spaP","spaP"
"spaQ","spaQ"
"spaR","spaR"
"spaS","spaS"
"spaT","spaT"
"speA","speA"
"speB","speB"
"speC","speC"
"speD","speD"
"speE","speE"
"speF","speF"
"speG","speG"
"spf","spf"
"sph","sph"
"spiC","spiC"
"spoT","spoT"
"spoU","trmH"
"sppA","sppA"
"spr","mepS"
"sprB","sprB"
"sprT","yggI"
"sptP","sptP"
"spvA","spvA"
"spvB","spvB"
"spvC","spvC"
"spvD","spvD"
"spy","spy"
"sra","sra"
"srfA","srfA"
"srfB","srfB"
"srfC","srfC"
"srfJ","srfJ"
"srgA","srgA"
"srgB","srgB"
"srgC","srgC"
"srlA","srlA"
"srlD","srlD"
"srlE","srlE"
"srlR","srlR"
"srmB","srmB"
"ssaC","ssaC"
"ssaD","ssaD"
"ssaE","ssaE"
"ssaG","ssaG"
"ssaH","ssaH"
"ssaI","ssaI"
"ssaJ","ssaJ"
"ssaL","ssaL"
"ssaM","ssaM"
"ssaN","ssaN"
"ssaO","ssaO"
"ssaP","ssaP"
"ssaQ","ssaQ"
"ssaS","ssaS"
"ssaT","ssaT"
"ssaU","ssaU"
"ssaV","ssaV"
"ssb","ssb"
"ssb2","ssb2"
"sscA","sscA"
"sscB","sscB"
"sseA","sseA"
"sseA1","sseA1"
"sseB","sseB"
"sseB1","sseB1"
"sseC","sseC"
"sseD","sseD"
"sseE","sseE"
"sseF","sseF"
"sseG","sseG"
"sseI","sseI"
"sseJ","sseJ"
"sseK1","sseK1"
"sseK2","sseK2"
"sseL","sseL"
"sspA","sspA"
"sspB","sspB"
"sspH2","sspH2"
"ssrA","ssrA"
"ssrB","ssrB"
"sstT","sstT"
"stbA","stbA"
"stbB","stbB"
"stbC","stbC"
"stbD","stbD"
"stbE","stbE"
