"old_names","new_names"
"STM14_3155","STM14_3155"
"STM14_5455","STM14_5455"
"STM14_0384","STM14_0384"
"STM14_0165","STM14_0165"
"STM14_0179","STM14_0179"
"STM14_0317","STM14_0317"
"STM14_0337","STM14_0337"
"STM14_0424","STM14_0424"
"STM14_1530","STM14_1530"
"STM14_3960","STM14_3960"
"STM14_4742","STM14_4742"
"STM14_5002","STM14_5002"
"STM14_989","STM14_989"
"STM14_2811","STM14_2811"
"STM14_0573","STM14_0573"
"STM14_1479","STM14_1479"
"STM14_1528","STM14_1528"
"STM14_5401","STM14_5401"
"STM14_4938","STM14_4938"
"STM14_1167","STM14_1167"
"STM14_2671","STM14_2671"
"STM14_0178","STM14_0178"
"STM14_1261","STM14_1261"
"STM14_3107","STM14_3107"
"STM14_5452","STM14_5452"
"STM14_1273","STM14_1273"
"STM14_1293","STM14_1293"
"STM14_2189","STM14_2189"
"STM14_4562","STM14_4562"
"STM14_1283","STM14_1283"
"STM14_2738","STM14_2738"
"STM14_5449","STM14_5449"
"STM14_3382","STM14_3382"
"STM14_1849","STM14_1849"
"STM14_0177","STM14_0177"
"STM14_2881","STM14_2881"
"STM14_0012","STM14_0012"
"STM14_0019","STM14_0019"
"STM14_0027","STM14_0027"
"STM14_0314","STM14_0314"
"STM14_0329","STM14_0329"
"STM14_0331","STM14_0331"
"STM14_0412","STM14_0412"
"STM14_0843","STM14_0843"
"STM14_0844","STM14_0844"
"STM14_1034","STM14_1034"
"STM14_1141","STM14_1141"
"STM14_1147","STM14_1147"
"STM14_1160","STM14_1160"
"STM14_1169","STM14_1169"
"STM14_1453","STM14_1453"
"STM14_1557","STM14_1557"
"STM14_1572","STM14_1572"
"STM14_1636","STM14_1636"
"STM14_1784","STM14_1784"
"STM14_1821","STM14_1821"
"STM14_1848","STM14_1848"
"STM14_1864","STM14_1864"
"STM14_2169","STM14_2169"
"STM14_2180","STM14_2180"
"STM14_2268","STM14_2268"
"STM14_2272","STM14_2272"
"STM14_2490","STM14_2490"
"STM14_2710","STM14_2710"
"STM14_2815","STM14_2815"
"STM14_2889","STM14_2889"
"STM14_2940","STM14_2940"
"STM14_3100","STM14_3100"
"STM14_3119","STM14_3119"
"STM14_3144","STM14_3144"
"STM14_3230","STM14_3230"
"STM14_3331","STM14_3331"
"STM14_3362","STM14_3362"
"STM14_3363","STM14_3363"
