"old_names","new_names"
"lptD","lptD(Salmonella)"
"rluA","rluA(Salmonella)"
"polB","polB(Salmonella)"
"yabK","thiP(Salmonella)"
"sgrR","sgrR(Salmonella)"
"ddlB","ddlB(Salmonella)"
"secA","secA(Salmonella)"
"guaC","guaC(Salmonella)"
"hofC","hofC(Salmonella)"
"aceF","aceF(Salmonella)"
"lpdA","lpd(Salmonella)"
"acnB","acnB(Salmonella)"
"speD","speD(Salmonella)"
"speE","speE(Salmonella)"
"cueO","cueO(Salmonella)"
"yadF","can(Salmonella)"
"stiH","stiH(Salmonella)"
"stiA","stiA(Salmonella)"
"panC","panC(Salmonella)"
"panB","panB(Salmonella)"
"gluQ","gluQ(Salmonella)"
"sfsA","sfsA(Salmonella)"
"mrcB","mrcB(Salmonella)"
"fhuA","fhuA(Salmonella)"
"thrA","thrA(Salmonella)"
"clcA","clcA(Salmonella)"
"dapD","dapD(Salmonella)"
"STM0014","STM0014(Salmonella)"
"uppS","ispU(Salmonella)"
"bcfC","bcfC(Salmonella)"
"bcfD","bcfD(Salmonella)"
"STM0030","STM0030(Salmonella)"
"lpxB","lpxB(Salmonella)"
"yaeJ","arfB(Salmonella)"
"yaeB","trmO(Salmonella)"
"metI","metI(Salmonella)"
"yafC","yafC(Salmonella)"
"yafE","yafE(Salmonella)"
"yafS","yafS(Salmonella)"
"safC","safC(Salmonella)"
"yafV","yafV(Salmonella)"
"fadE","fadE(Salmonella)"
"pepD","pepD(Salmonella)"
"STM0331","STM0331(Salmonella)"
"STM0332","STM0332(Salmonella)"
"stbC","stbC(Salmonella)"
"stbA","stbA(Salmonella)"
"STM0351","STM0351(Salmonella)"
"STM0352","STM0352(Salmonella)"
"STM0353","STM0353(Salmonella)"
"STM0360","STM0360(Salmonella)"
"STM0361","STM0361(Salmonella)"
"yahN","yahN(Salmonella)"
"proC","proC(Salmonella)"
"ppnP","ppnP(Salmonella)"
"sbcD","sbcD(Salmonella)"
"phoR","phoR(Salmonella)"
"queA","queA(Salmonella)"
"secD","secD(Salmonella)"
"nusB","nusB(Salmonella)"
"dxs","dxs(Salmonella)"
"yajR","yajR(Salmonella)"
"cyoC","cyoC(Salmonella)"
"ampG","ampG(Salmonella)"
"clpX","clpX(Salmonella)"
"STM0458","STM0458(Salmonella)"
"mdlA","mdlA(Salmonella)"
"mdlB","mdlB(Salmonella)"
"tesB","tesB(Salmonella)"
"maa","maa(Salmonella)"
"acrA","acrA(Salmonella)"
"STM0479","STM0479(Salmonella)"
"apt","apt(Salmonella)"
"aes","aes(Salmonella)"
"gsk","gsk(Salmonella)"
"nadD","nadD(Salmonella)"
"lptE","lptE(Salmonella)"
"leuS","leuS(Salmonella)"
"STM0650","STM0650(Salmonella)"
"hscC","hscC(Salmonella)"
"rihA","rihA(Salmonella)"
"gltK","gltK(Salmonella)"
"ubiF","ubiF(Salmonella)"
"asnB","asnB(Salmonella)"
"nagC","nagC(Salmonella)"
"nagA","nagA(Salmonella)"
"nagB","nagB(Salmonella)"
"nagE","nagE(Salmonella)"
"glnS","glnS(Salmonella)"
"STM0692","STM0692(Salmonella)"
"tesA","tesA(Salmonella)"
"ybbP","ybbP(Salmonella)"
"pgm","pgm(Salmonella)"
"selU","selU(Salmonella)"
"allA","allA(Salmonella)"
"speF","speF(Salmonella)"
"kdpE","kdpE(Salmonella)"
"kdpC","kdpC(Salmonella)"
"allP","allP(Salmonella)"
"ybbY","ybbY(Salmonella)"
"fdrA","fdrA(Salmonella)"
"STM0719","STM0719(Salmonella)"
"STM0722","STM0722(Salmonella)"
"lpxH","lpxH(Salmonella)"
"cysS","cysS(Salmonella)"
"sdhA","sdhA(Salmonella)"
"sucA","sucA(Salmonella)"
"sucD","sucD(Salmonella)"
"STM0561","STM0561(Salmonella)"
"ybgC","ybgC(Salmonella)"
"tolA","tolA(Salmonella)"
"STM0566","STM0566(Salmonella)"
"zitB","zitB(Salmonella)"
"ybdG","ybdG(Salmonella)"
"STM0572","STM0572(Salmonella)"
"STM0763","STM0763(Salmonella)"
"STM0574","STM0574(Salmonella)"
"STM0575","STM0575(Salmonella)"
"STM0769","STM0769(Salmonella)"
"STM0580","STM0580(Salmonella)"
"galM","galM(Salmonella)"
"fepA","fepA(Salmonella)"
"modF","modF(Salmonella)"
"ybdZ","ybdZ(Salmonella)"
"entF","entF(Salmonella)"
"ybhA","ybhA(Salmonella)"
"pgl","pgl(Salmonella)"
"ybhC","ybhC(Salmonella)"
"hutI","hutI(Salmonella)"
"hutG","hutG(Salmonella)"
"hutC","hutC(Salmonella)"
"hutH","hutH(Salmonella)"
"cstA","cstA(Salmonella)"
"bioF","bioF(Salmonella)"
"ybdL","ybdL(Salmonella)"
"bioD1","bioD1"
"ybdO","ybdO(Salmonella)"
"STM0611","STM0611(Salmonella)"
"ybhL","ybhL(Salmonella)"
"STM0613","STM0613(Salmonella)"
"rna","rna(Salmonella)"
"citT","citT(Salmonella)"
"clsB","clsB(Salmonella)"
"ybhR","ybhR(Salmonella)"
"citC","citC(Salmonella)"
"dpiB","dpiB(Salmonella)"
"dpiA","dpiA(Salmonella)"
"dcuC","dcuC(Salmonella)"
"lipB","lipB(Salmonella)"
"ybiH","ybiH(Salmonella)"
"dinG","dinG(Salmonella)"
"ybiB","ybiB(Salmonella)"
"ybiI","ybiI(Salmonella)"
"rlmF","rlmF(Salmonella)"
"ybiO","ybiO(Salmonella)"
"ybiP","opgE(Salmonella)"
"ybiT","ybiT(Salmonella)"
"ybiV(2)","ybiV(2)(Salmonella)"
"gsiB","gsiB(Salmonella)"
"STM0854","STM0854(Salmonella)"
"STM0856","STM0856(Salmonella)"
"STM0858","STM0858(Salmonella)"
"STM0859","STM0859(Salmonella)"
"yliJ","yliJ(Salmonella)"
"mdfA","mdfA(Salmonella)"
"STM0867","STM0867(Salmonella)"
"STM0868","STM0868(Salmonella)"
"rlmC","rlmC(Salmonella)"
"artM","artM(Salmonella)"
"STM0912","STM0912(Salmonella)"
"STM0922","STM0922(Salmonella)"
"STM0924","STM0924(Salmonella)"
"ybjR","amiD(Salmonella)"
"ltaA","ltaA(Salmonella)"
"hcp","hcp(Salmonella)"
"ybjE","lysO(Salmonella)"
"ybjD","ybjD(Salmonella)"
"ybjY","macA(Salmonella)"
"macB","macB(Salmonella)"
"cydC","cydC(Salmonella)"
"cydD","cydD(Salmonella)"
"lolA","lolA(Salmonella)"
"dmsA","dmsA(Salmonella)"
"ycaM","ycaM(Salmonella)"
"ycaL","ycaL(Salmonella)"
"cmk","cmk(Salmonella)"
"kdsB","kdsB(Salmonella)"
"ycbC","ycbC(Salmonella)"
"ycbB","ldtD(Salmonella)"
"STM1001","STM1001(Salmonella)"
"STM1003","STM1003(Salmonella)"
"ycfD","roxA(Salmonella)"
"hflD","hflD(Salmonella)"
"mnmA","mnmA(Salmonella)"
"STM1255","STM1255(Salmonella)"
"STM1028","STM1028(Salmonella)"
"STM1033","STM1033(Salmonella)"
"yeaM","yeaM(Salmonella)"
"yeaL","yeaL(Salmonella)"
"yeaG","yeaG(Salmonella)"
"yeaD","yeaD(Salmonella)"
"pncA","pncA(Salmonella)"
"selD","selD(Salmonella)"
"STM1301","STM1301(Salmonella)"
"astC","astC(Salmonella)"
"astE","astE(Salmonella)"
"spy","spy(Salmonella)"
"yccS","yccS(Salmonella)"
"helD","helD(Salmonella)"
"STM1082","STM1082(Salmonella)"
"ydjN","tcyP(Salmonella)"
"pfkB","pfkB(Salmonella)"
"copS","copS(Salmonella)"
"hpaC","hpaC(Salmonella)"
"hpaG","hpaG(Salmonella)"
"btuC","btuC(Salmonella)"
"hpcH","hpcH"
"aroH","aroH(Salmonella)"
"scsB","scsB(Salmonella)"
"ydiR","ydiR(Salmonella)"
"ycdC","rutR(Salmonella)"
"STM1127","STM1127(Salmonella)"
"STM1128","STM1128(Salmonella)"
"ydiB","ydiB(Salmonella)"
"ydiM","ydiM(Salmonella)"
"ghrA","ghrA(Salmonella)"
"ydiJ","ydiJ(Salmonella)"
"menI","menI(Salmonella)"
"mdoH","opgH(Salmonella)"
"sufA","sufA(Salmonella)"
"dinI","dinI(Salmonella)"
"lpp2","lpp2"
"rimJ","rimJ(Salmonella)"
"rne","rne(Salmonella)"
"rluC","rluC(Salmonella)"
"ssrA","ssrA(Salmonella)"
"mdtK","mdtK(Salmonella)"
"ribE","ribC(Salmonella)"
"fhuE","fhuE(Salmonella)"
"lpoB","lpoB(Salmonella)"
"ycfS","ldtC(Salmonella)"
"mfd","mfd(Salmonella)"
"ycfW","lolE(Salmonella)"
"ydhB","punR(Salmonella)"
"nemA","nemA(Salmonella)"
"ydhF","ydhF(Salmonella)"
"ydhK","ydhK(Salmonella)"
"pdxY","pdxY(Salmonella)"
"dtpA","dtpA(Salmonella)"
"nth","nth(Salmonella)"
"rsxD","rsxD(Salmonella)"
"add","add(Salmonella)"
"fumC","fumC(Salmonella)"
"rstA","rstA(Salmonella)"
"pntA","pntA(Salmonella)"
"ynfL","ynfL(Salmonella)"
"mlc","mlc(Salmonella)"
"bioD2","bioD2"
"STM1496","STM1496(Salmonella)"
"STM1498","STM1498(Salmonella)"
"STM1499","STM1499(Salmonella)"
"speG","speG(Salmonella)"
"ynfA","ynfA(Salmonella)"
"rspB","rspB(Salmonella)"
"ydfI","ydfI(Salmonella)"
"ydeE","ydeE(Salmonella)"
"yneJ","yneJ(Salmonella)"
"glsA","glsA(Salmonella)"
"hypA","hypA(Salmonella)"
"STM1537","STM1537(Salmonella)"
"STM1539","STM1539(Salmonella)"
"STM1542","STM1542(Salmonella)"
"STM1548","STM1548(Salmonella)"
"STM1559","STM1559(Salmonella)"
"maeA","maeA(Salmonella)"
"fdnI","fdnI(Salmonella)"
"narZ","narZ(Salmonella)"
"narY","narY(Salmonella)"
"narW","narW(Salmonella)"
"narV","narV(Salmonella)"
"ydcN","sutR(Salmonella)"
"STM1606","STM1606(Salmonella)"
"tehB","tehB(Salmonella)"
"tehA","tehA(Salmonella)"
"rimL","rimL(Salmonella)"
"STM1617","STM1617(Salmonella)"
"mdoD","opgD(Salmonella)"
"ydcI","ydcI(Salmonella)"
"trg","trg(Salmonella)"
"STM1627","STM1627(Salmonella)"
"STM1632","STM1632(Salmonella)"
"STM1634","STM1634(Salmonella)"
"STM1636","STM1636(Salmonella)"
"STM1637","STM1637(Salmonella)"
"cybB","cybB(Salmonella)"
"ydcF","ydcF(Salmonella)"
"hrpA","hrpA(Salmonella)"
"nifJ","ydbK(Salmonella)"
"STM1657","STM1657(Salmonella)"
"STM1664","STM1664(Salmonella)"
"STM1669","STM1669(Salmonella)"
"STM1674","STM1674(Salmonella)"
"STM1677","STM1677(Salmonella)"
"mppA","mppA(Salmonella)"
"ycjF","ycjF(Salmonella)"
"acnA","acnA(Salmonella)"
"ompW","ompW(Salmonella)"
"STM1741","STM1741(Salmonella)"
"adhE","adhE(Salmonella)"
"narI","narI(Salmonella)"
"narJ","narJ(Salmonella)"
"narH","narH(Salmonella)"
"narG","narG(Salmonella)"
"narK","narK(Salmonella)"
"ychP","ychO(Salmonella)"
"chaA","chaA(Salmonella)"
"STM1786","STM1786(Salmonella)"
"STM1788","STM1788(Salmonella)"
"STM1793","STM1793(Salmonella)"
"STM1795","STM1795(Salmonella)"
"treA","treA(Salmonella)"
"dadA","dadA(Salmonella)"
"nhaB","nhaB(Salmonella)"
"minD","minD(Salmonella)"
"sdaA","sdaA(Salmonella)"
"rrmA","rlmA(Salmonella)"
"kdgR","kdgR(Salmonella)"
"rsmF","rsmF(Salmonella)"
"STM1874","STM1874(Salmonella)"
"fliH","fliH(Salmonella)"
"flgJ","flgJ(Salmonella)"
"purT","purT(Salmonella)"
"zwf","zwf(Salmonella)"
"yebK","yebK(Salmonella)"
"pykA","pykA(Salmonella)"
"yebA","mepM(Salmonella)"
"znuC","znuC(Salmonella)"
"yecM","yecM(Salmonella)"
"araH","araH(Salmonella)"
"STM1933","STM1933(Salmonella)"
"ftn","ftnA(Salmonella)"
"dcyD","dcyD(Salmonella)"
"dgcQ","dgcQ(Salmonella)"
"yedI","yedI(Salmonella)"
"yeeO","yeeO(Salmonella)"
"yeeA","yeeA(Salmonella)"
"yegH","yegH(Salmonella)"
"asmA","asmA(Salmonella)"
"alkA","alkA(Salmonella)"
"yegD","yegD(Salmonella)"
"mdtB","mdtB(Salmonella)"
"mdtD","mdtD(Salmonella)"
"baeR","baeR(Salmonella)"
"yegV","yegV(Salmonella)"
"stcC","stcC(Salmonella)"
"apbC","apbC"
"metG","metG(Salmonella)"
"yehW","yehW(Salmonella)"
"yehY","yehY(Salmonella)"
"dld","dld(Salmonella)"
"STM2175","STM2175(Salmonella)"
"STM2176","STM2176(Salmonella)"
"sanA","sanA(Salmonella)"
"preT","preT(Salmonella)"
"preA","preA(Salmonella)"
"yeiG","yeiG(Salmonella)"
"STM2196","STM2196(Salmonella)"
"STM2197","STM2197(Salmonella)"
"STM2198","STM2198(Salmonella)"
"cirA","cirA(Salmonella)"
"lysP","lysP(Salmonella)"
"yeiE","yeiE(Salmonella)"
"yeiH","yeiH(Salmonella)"
"nfo","nfo(Salmonella)"
"fruA","fruA(Salmonella)"
"yejE","yejE(Salmonella)"
"yejF","yejF(Salmonella)"
"bcr","bcr(Salmonella)"
"oafA","oafA(Salmonella)"
"ccmH","ccmH(Salmonella)"
"napC","napC(Salmonella)"
"napG","napG(Salmonella)"
"napA","napA(Salmonella)"
"napF","napF(Salmonella)"
"yojI","yojI(Salmonella)"
"yojN","rcsD(Salmonella)"
"STM2281","STM2281(Salmonella)"
"glpQ","glpQ(Salmonella)"
"glpT","glpT(Salmonella)"
"glpA","glpA(Salmonella)"
"glpB","glpB(Salmonella)"
"rhmA","rhmA"
"rhmD","rhmD(Salmonella)"
"yfaX","yfaX(Salmonella)"
"nudI","nudI(Salmonella)"
"arnB","arnB(Salmonella)"
"menF","menF(Salmonella)"
"nuoL","nuoL(Salmonella)"
"lrhA","lrhA(Salmonella)"
"yfbR","yfbR(Salmonella)"
"yfbS","yfbS(Salmonella)"
"yfbT","hxpA(Salmonella)"
"STM2345","STM2345(Salmonella)"
"STM2357","STM2357(Salmonella)"
"STM2358","STM2358(Salmonella)"
"STM2360","STM2360(Salmonella)"
"purF","purF(Salmonella)"
"dedD","dedD(Salmonella)"
"folC","folC(Salmonella)"
"mnmC","mnmC(Salmonella)"
"fadJ","fadJ(Salmonella)"
"fadI","fadI(Salmonella)"
"fadL","fadL(Salmonella)"
"yfdC","yfdC(Salmonella)"
"STM2406","STM2406(Salmonella)"
"nupC","nupC(Salmonella)"
"nfsB","nfsB(Salmonella)"
"leuA","leuA(Salmonella)"
"STM2612","STM2612(Salmonella)"
"rseA","rseA(Salmonella)"
"nadB","nadB(Salmonella)"
"srmB","srmB(Salmonella)"
"yfiE","yfiE(Salmonella)"
"eamB","eamB(Salmonella)"
"xapA","xapA(Salmonella)"
"yfeR","yfeR(Salmonella)"
"yfeH","yfeH(Salmonella)"
"ligA","ligA(Salmonella)"
"yfiO","bamD(Salmonella)"
"cysW","cysW(Salmonella)"
"STM2668","STM2668(Salmonella)"
"yfiN","dgcN(Salmonella)"
"talA","talA(Salmonella)"
"tktB","tktB(Salmonella)"
"recN","recN(Salmonella)"
"STM2690","STM2690(Salmonella)"
"STM2691","STM2691(Salmonella)"
"acrD","acrD(Salmonella)"
"dapE","dapE(Salmonella)"
"tmcA","tmcA(Salmonella)"
"gcvR","gcvR(Salmonella)"
"STM2702","STM2702(Salmonella)"
"yfgD","yfgD(Salmonella)"
"guaB","guaB(Salmonella)"
"STM2715","STM2715(Salmonella)"
"STM2527","STM2527(Salmonella)"
"STM2530","STM2530(Salmonella)"
"pbpC","pbpC(Salmonella)"
"sseA","sseA(Salmonella)"
"STM2731","STM2731(Salmonella)"
"STM2551","STM2551(Salmonella)"
"yjdL","dtpC(Salmonella)"
"yfhK","glrK(Salmonella)"
"mltF","mltF(Salmonella)"
"STM2570","STM2570(Salmonella)"
"murQ","murQ(Salmonella)"
"STM2573","STM2573(Salmonella)"
"STM2575","STM2575(Salmonella)"
"yfhL","yfhL(Salmonella)"
"STM2755","STM2755(Salmonella)"
"STM2758","STM2758(Salmonella)"
"STM2767","STM2767(Salmonella)"
"iroC","iroC(Salmonella)"
"iroE","iroE(Salmonella)"
"iroN","iroN(Salmonella)"
"virK","virK(Salmonella)"
"tctE","tctE(Salmonella)"
"ygaF","lhgD(Salmonella)"
"gabD","gabD(Salmonella)"
"gabT","gabT(Salmonella)"
"ygaU","kbp(Salmonella)"
"STM2797","STM2797(Salmonella)"
"ygaP","ygaP(Salmonella)"
"emrB","emrB(Salmonella)"
"alaS","alaS(Salmonella)"
"srlE","srlE(Salmonella)"
"srlD","srlD(Salmonella)"
"hypF","hypF(Salmonella)"
"hycI","hycI(Salmonella)"
"hypB","hypB(Salmonella)"
"hypD","hypD(Salmonella)"
"hypE","hypE(Salmonella)"
"pphB","pphB(Salmonella)"
"STM2911","STM2911(Salmonella)"
"STM2912","STM2912(Salmonella)"
"STM2913","STM2913(Salmonella)"
"ygbM","ygbM(Salmonella)"
"STM2920","STM2920(Salmonella)"
"STM2921","STM2921(Salmonella)"
"pcm","pcm(Salmonella)"
"truD","truD(Salmonella)"
"ispF","ispF(Salmonella)"
"ispD","ispD(Salmonella)"
"ygcB","ygcB(Salmonella)"
"STM2950","STM2950(Salmonella)"
"mazG","mazG(Salmonella)"
"relA","relA(Salmonella)"
"rlmD","rlmD(Salmonella)"
"truC","truC(Salmonella)"
"sdaB","sdaB(Salmonella)"
"xni","ygdG(Salmonella)"
"fucO","fucO(Salmonella)"
"fucA","fucA(Salmonella)"
"fucI","fucI(Salmonella)"
"fucK","fucK(Salmonella)"
"fucU","fucU(Salmonella)"
"STM2986","STM2986(Salmonella)"
"ygdL","tcdA(Salmonella)"
"mltA","mltA(Salmonella)"
"amiC","amiC(Salmonella)"
"recD","recD(Salmonella)"
"recB","recB(Salmonella)"
"ptrA","ptrA(Salmonella)"
"recC","recC(Salmonella)"
"ppdB","ppdB(Salmonella)"
"thyA","thyA(Salmonella)"
"aas","aas(Salmonella)"
"STM3012","STM3012(Salmonella)"
"lysA","lysA(Salmonella)"
"qseC","qseC(Salmonella)"
"tolC","tolC(Salmonella)"
"yqiK","yqiK(Salmonella)"
"ygiF","ygiF(Salmonella)"
"folB","folB(Salmonella)"
"aer","aer(Salmonella)"
"yqeF","yqeF(Salmonella)"
"fadH","fadH(Salmonella)"
"rcnA","rcnA(Salmonella)"
"sstT","sstT(Salmonella)"
"stdB","stdB(Salmonella)"
"stdA","stdA(Salmonella)"
"yqjG","yqjG(Salmonella)"
"yhaJ","yhaJ(Salmonella)"
"yhaM","cyuA(Salmonella)"
"STM3038","STM3038(Salmonella)"
"tdcA","tdcA(Salmonella)"
"yqfB","yqfB(Salmonella)"
"bglA","bglA(Salmonella)"
"garD","garD(Salmonella)"
"gcvP","gcvP(Salmonella)"
"gcvH","gcvH(Salmonella)"
"visC","ubiI(Salmonella)"
"STM3255","STM3255(Salmonella)"
"gatZ","gatZ(Salmonella)"
"argO","argO(Salmonella)"
"STM3261","STM3261(Salmonella)"
"STM3074","STM3074(Salmonella)"
"yraM","lpoA(Salmonella)"
"tktA","tktA(Salmonella)"
"STM3080","STM3080(Salmonella)"
"yhbT","ubiT(Salmonella)"
"yhbW","yhbW(Salmonella)"
"deaD","deaD(Salmonella)"
"pnp","pnp(Salmonella)"
"yggJ","rsmE(Salmonella)"
"rbfA","rbfA(Salmonella)"
"argG","argG(Salmonella)"
"STM3098","STM3098(Salmonella)"
"folP","folP(Salmonella)"
"yggS","yggS(Salmonella)"
"yggU","yggU(Salmonella)"
"yggW","hemW(Salmonella)"
"yggL","yggL(Salmonella)"
"trmB","trmB(Salmonella)"
"nupG","nupG(Salmonella)"
"speC","speC(Salmonella)"
"gltB","gltB(Salmonella)"
"STM3334","STM3334(Salmonella)"
"nanK","nanK(Salmonella)"
"nanE2","nanE2"
"nanA","nanA(Salmonella)"
"sspA","sspA(Salmonella)"
"yhcM","zapE(Salmonella)"
"degQ","degQ(Salmonella)"
"STM3356","STM3356(Salmonella)"
"hybD","hybD(Salmonella)"
"hybB","hybB(Salmonella)"
"STM3152","STM3152(Salmonella)"
"msrQ","msrQ(Salmonella)"
"yghA","yghA(Salmonella)"
"yqhC","yqhC(Salmonella)"
"yqhD","yqhD(Salmonella)"
"dkgA","dkgA(Salmonella)"
"STM3169","STM3169(Salmonella)"
"panF","panF(Salmonella)"
"acrE","acrE(Salmonella)"
"acrF","acrF(Salmonella)"
"aroE","aroE(Salmonella)"
"tsaC","tsaC(Salmonella)"
"def","def(Salmonella)"
"fmt","fmt(Salmonella)"
"rsmB","rsmB(Salmonella)"
"rpsM","rpsM(Salmonella)"
"tusB","tusB(Salmonella)"
"tusD","tusD(Salmonella)"
"kefB","kefB(Salmonella)"
"yheS","yheS(Salmonella)"
"yhfK","yhfK(Salmonella)"
"gph","gph(Salmonella)"
"rpe","rpe(Salmonella)"
"hofQ","hofQ(Salmonella)"
"yrfC","yrfC(Salmonella)"
"mrcA","mrcA(Salmonella)"
"yrfG","yrfG(Salmonella)"
"hslO","hslO(Salmonella)"
"yhgF","yhgF(Salmonella)"
"STM3508","STM3508(Salmonella)"
"nfuA","nfuA(Salmonella)"
"STM3516","STM3516(Salmonella)"
"STM3517","STM3517(Salmonella)"
"rtcA","rtcA(Salmonella)"
"rtcB","rtcB(Salmonella)"
"STM3521","STM3521(Salmonella)"
"glpD","glpD(Salmonella)"
"STM3531","STM3531(Salmonella)"
"STM3532","STM3532(Salmonella)"
"STM3533","STM3533(Salmonella)"
"glgP","glgP(Salmonella)"
"glgB","glgB(Salmonella)"
"gntU","gntU(Salmonella)"
"yhhY","yhhY(Salmonella)"
"STM3549","STM3549(Salmonella)"
"ugpC","ugpC(Salmonella)"
"ftsX","ftsX(Salmonella)"
"ftsY","ftsY(Salmonella)"
"zntA","zntA(Salmonella)"
"yhhT","yhhT(Salmonella)"
"acpT","acpT(Salmonella)"
"yhiI","yhiI(Salmonella)"
"dtpB","dtpB(Salmonella)"
"gor","gor(Salmonella)"
"STM3598","STM3598(Salmonella)"
"STM3601","STM3601(Salmonella)"
"STM3602","STM3602(Salmonella)"
"treF","treF(Salmonella)"
"STM3605","STM3605(Salmonella)"
"yhjC","yhjC(Salmonella)"
"yhjG","yhjG(Salmonella)"
"kdgK","kdgK(Salmonella)"
"bcsC","bcsC(Salmonella)"
"bcsQ","bcsQ(Salmonella)"
"dppC","dppC(Salmonella)"
"STM3631","STM3631(Salmonella)"
"STM3633","STM3633(Salmonella)"
"tag","tag(Salmonella)"
"bisC","bisC(Salmonella)"
"ghrB","ghrB(Salmonella)"
"torA","torA(Salmonella)"
"torC","torC(Salmonella)"
"torR","torR(Salmonella)"
"yidA","yidA(Salmonella)"
"yidC","yidC(Salmonella)"
"yidZ","yidZ(Salmonella)"
"yieF","yieF(Salmonella)"
"yieG","adeP(Salmonella)"
"glyS","glyS(Salmonella)"
"STM3859","STM3859(Salmonella)"
"STM3860","STM3860(Salmonella)"
"glmS","glmS(Salmonella)"
"xylA","xylA(Salmonella)"
"atpG","atpG(Salmonella)"
"avtA","avtA(Salmonella)"
"asnA","asnA(Salmonella)"
"viaA","viaA(Salmonella)"
"yiaL","yiaL(Salmonella)"
"kup","kup(Salmonella)"
"rbsD","rbsD(Salmonella)"
"yiaO","yiaO(Salmonella)"
"rbsR","rbsR(Salmonella)"
"yieO","hsrA(Salmonella)"
"selB","selB(Salmonella)"
"selA","selA(Salmonella)"
"yibF","yibF(Salmonella)"
"yihG","yihG(Salmonella)"
"STM4012","STM4012(Salmonella)"
"STM4013","STM4013(Salmonella)"
"yibK","trmL(Salmonella)"
"STM3696","STM3696(Salmonella)"
"yihR","yihR(Salmonella)"
"yihS","yihS(Salmonella)"
"gpmI","gpmI(Salmonella)"
"yibP","envC(Salmonella)"
"yibD","waaH(Salmonella)"
"STM4032","STM4032(Salmonella)"
"fdhE","fdhE(Salmonella)"
"kdtA","waaA(Salmonella)"
"fdoG","fdoG(Salmonella)"
"dfp","dfp(Salmonella)"
"slmA","slmA(Salmonella)"
"yigC","ubiD(Salmonella)"
"ligB","ligB(Salmonella)"
"spoT","spoT(Salmonella)"
"spoU","trmH(Salmonella)"
"recG","recG(Salmonella)"
"cpxR","cpxR(Salmonella)"
"fieF","fieF(Salmonella)"
"sugR","sugR(Salmonella)"
"STM3766","STM3766(Salmonella)"
"STM3768","STM3768(Salmonella)"
"STM3769","STM3769(Salmonella)"
"STM3775","STM3775(Salmonella)"
"lsrC","lsrC(Salmonella)"
"lsrD","lsrD(Salmonella)"
"STM3780","STM3780(Salmonella)"
"STM3781","STM3781(Salmonella)"
"lsrG","lsrG(Salmonella)"
"lsrE","lsrE(Salmonella)"
"tpiA","tpiA(Salmonella)"
"ilvB","ilvB(Salmonella)"
"glpX","glpX(Salmonella)"
"STM3796a","STM3796a"
"glpF","glpF(Salmonella)"
"STM3799","STM3799(Salmonella)"
"dsdC","dsdC(Salmonella)"
"dsdX","dsdX(Salmonella)"
"dsdA","dsdA(Salmonella)"
"priA","priA(Salmonella)"
"metB","metB(Salmonella)"
"metL","metL(Salmonella)"
"STM4104","STM4104(Salmonella)"
"gldA","gldA(Salmonella)"
"fsa","fsa(Salmonella)"
"frwC","frwC(Salmonella)"
"frwB","frwB(Salmonella)"
"pflD","pflD(Salmonella)"
"frwD","frwD(Salmonella)"
"ppc","ppc(Salmonella)"
"argE","argE(Salmonella)"
"argH","argH(Salmonella)"
"aceB","aceB(Salmonella)"
"STM4205","STM4205(Salmonella)"
"STM4206","STM4206(Salmonella)"
"lysC","lysC(Salmonella)"
"tdcD","tdcD(Salmonella)"
"metC","metC(Salmonella)"
"gip","hyi(Salmonella)"
"edd","edd(Salmonella)"
"ybjX","ybjX(Salmonella)"
"stfA","stfA(Salmonella)"
"rsuA","rsuA(Salmonella)"
"eutC","eutC(Salmonella)"
"eutB","eutB(Salmonella)"
"malE","malE(Salmonella)"
"malK","malK(Salmonella)"
"nuoH","nuoH(Salmonella)"
"rplX","rplX(Salmonella)"
"speB","speB(Salmonella)"
"yebC","yebC(Salmonella)"
"plsY","plsY(Salmonella)"
"ung","ung(Salmonella)"
"pheS","pheS(Salmonella)"
"zupT","zupT(Salmonella)"
"xseB","xseB(Salmonella)"
"ymdB","ymdB(Salmonella)"
"ybgI","ybgI(Salmonella)"
"rimP","rimP(Salmonella)"
"rpsJ","rpsJ(Salmonella)"
"yejK","yejK(Salmonella)"
"zapD","zapD(Salmonella)"
"prmA","prmA(Salmonella)"
"rraA","rraA(Salmonella)"
"clpS","clpS(Salmonella)"
"yggX","yggX(Salmonella)"
"aat","aat(Salmonella)"
"yeeX","tmaR(Salmonella)"
"mdoG","opgG(Salmonella)"
"ybeD","ybeD(Salmonella)"
"uvrD","uvrD(Salmonella)"
"trpH","rnm(Salmonella)"
"mutM","mutM(Salmonella)"
"rpsD","rpsD(Salmonella)"
"rpsK","rpsK(Salmonella)"
"cobS","cobS(Salmonella)"
"cobU","cobU(Salmonella)"
"cbiQ","cbiQ"
"cbiO","cbiO(Salmonella)"
"rplF","rplF(Salmonella)"
"rpmC","rpmC(Salmonella)"
"rpmA","rpmA(Salmonella)"
"mutY","mutY(Salmonella)"
"trmJ","trmJ(Salmonella)"
"talB","talB(Salmonella)"
"bepA","bepA(Salmonella)"
"tig","tig(Salmonella)"
"surE","umpG(Salmonella)"
"sucC","sucC(Salmonella)"
"rplO","rplO(Salmonella)"
"ribH","ribE(Salmonella)"
"ribB","ribB(Salmonella)"
"ribA","ribA(Salmonella)"
"sthA","sthA(Salmonella)"
"qseB","qseB(Salmonella)"
"metK","metK(Salmonella)"
